,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
198,efpss,../inputs/case1951rte.graphml,1951,2375,651,7,4691,2014,0,401.0,401,0.0,Optimal,2400,1279740,55,41033,2137
199,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,11,19547,17107,4,2010.0,2010,0.0,Optimal,686,4537462,15,169131,143
200,efpss,../inputs/case6470rte.graphml,6470,8066,2352,3,20177,7560,1,1559.0,1559,0.0,Optimal,19433,115508017,108,663243,7381
201,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,1,44801,20753,1,3589.0,3589,0.0,Optimal,3872,28794418,31,422882,412
202,efpss-outp,../inputs/case300.graphml,300,409,66,7,542,370,2,73.0,73,0.0,Optimal,1,11016,5,453,5
203,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,14,3705,3051,2,411.0,411,0.0,Optimal,2858,7082949,32,20111,841
204,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,13243,0,1314.0,1314,0.0,Optimal,85,993067,16,140529,61
205,efpss-inp,../inputs/case_south_carolina500.graphml,500,584,211,12,1365,998,3,75.0,75,0.0,Optimal,1,113668,14,5148,575
206,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,11,384,375,0,39.0,39,0.0,Optimal,1,5634,3,182,0
207,efpss-inp,../inputs/case2746wop.graphml,2746,3300,709,1,10908,6444,4,1187.0,1187,0.0,Optimal,1872,3202767,41,70166,1731
208,efpss-inp,../inputs/case3120sp.graphml,3120,3684,798,3,7307,5113,0,794.0,794,0.0,Optimal,1771,8607063,58,82492,1548
209,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,5,5200,4186,1,685.0,685,0.0,Optimal,2060,2923550,62,56344,1113
210,efpss-outp,../inputs/case30.graphml,30,41,7,6,58,38,0,6.0,6,0.0,Optimal,1,2374,3,34,0
211,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,3,89,61,2,7.0,7,0.0,Optimal,1,3013,3,38,0
212,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,1,44801,29555,3,3589.0,3589,0.0,Optimal,3238,29436302,30,645491,411
213,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,2,7860,5591,2,779.0,779,0.0,Optimal,4608,20512624,35,48155,104
214,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,2,697,514,0,52.0,52,0.0,Optimal,1,26693,6,493,6
215,efpss,../inputs/case145.graphml,145,422,71,13,699,160,2,18.0,18,0.0,Optimal,124,55348,20,2436,235
216,efpss-inp-outp,../inputs/case89pegase.graphml,89,206,43,2,557,254,1,21.0,21,0.0,Optimal,1,17277,7,404,5
217,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,3,599,417,2,57.0,57,0.0,Optimal,1,67326,7,544,3
218,efpss,../inputs/case_GBreduced29.graphml,29,50,0,6,29,29,1,7.0,7,0.0,Optimal,1,763,2,19,0
219,efpss,../inputs/case2869pegase.graphml,2869,3968,869,12,5534,2879,1,612.0,612,0.0,Optimal,2393,1574669,17,23389,1621
220,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,6,4924,4140,4,683.0,683,0.0,Optimal,571,738610,34,34480,929
221,efpss,../inputs/case39.graphml,39,46,10,5,71,39,0,9.0,9,0.0,Optimal,1,4689,15,395,54
222,efpss,../inputs/case_Texas.graphml,2000,2667,376,0,9023,4000,4,1624.0,1624,0.0,Optimal,4639,3924002,76,110100,6110
223,efpss-inp,../inputs/case9.graphml,9,9,4,3,19,16,3,2.0,2,0.0,Optimal,1,1459,6,74,4
224,efpss-outp,../inputs/case2869pegase.graphml,2869,3968,869,12,5534,3748,4,612.0,612,0.0,Optimal,1,152077,9,13256,31
225,efpss-inp,../inputs/case_ieee30.graphml,30,41,7,4,73,50,4,6.0,6,0.0,Optimal,1,3754,9,195,17
226,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,3,598,325,1,44.0,44,0.0,Optimal,1,16736,8,636,6
227,efpss-inp,../inputs/case145.graphml,145,422,71,4,1118,329,0,23.0,23,0.0,Optimal,229040,34277673,77,11645,390
228,efpss-inp,../inputs/case3375wp.graphml,3374,4068,889,9,6078,5176,2,816.0,816,0.0,Optimal,1885,2507501,62,85567,1308
229,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,2,6862,4479,2,570.0,570,0.0,Optimal,2211,4468737,21,20864,85
230,efpss-inp-outp,../inputs/case5.graphml,5,6,0,1,17,10,3,3.0,3,0.0,Optimal,1,469,2,4,0
231,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,0,12224,6750,3,2293.0,2293,0.0,Optimal,1,210027,9,12116,116
232,efpss-inp-outp,../inputs/case145.graphml,145,422,71,9,805,354,4,18.0,18,0.0,Optimal,76,90026,14,1364,34
233,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,6,4867,3953,3,382.0,382,0.0,Optimal,1,187807,14,14494,47
234,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,5,17495,13671,3,1356.0,1356,0.0,Optimal,1648,9632749,33,283180,139
235,efpss,../inputs/case_Texas.graphml,2000,2667,376,3,5763,2408,0,536.0,538,0.0037174721189591076,Timeout,314801,900181893,131,134091,3271
236,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,5,68,56,0,6.0,6,0.0,Optimal,1,4160,4,43,0
237,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,3,6519,5144,1,705.0,705,0.0,Optimal,2080,5691646,25,24981,78
238,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,6,16507,13550,3,1335.0,1335,0.0,Optimal,1836,7079701,26,209425,106
239,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,12,14008,10905,3,1314.0,1314,0.0,Optimal,4161,8464235,29,284335,2568
240,efpss,../inputs/case3375wp.graphml,3374,4068,889,4,7548,3630,2,829.0,829,0.0,Optimal,2054,9610030,83,133371,2405
241,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,26,17710,14094,3,2010.0,2010,0.0,Optimal,1741,8417779,56,769298,2176
242,efpss,../inputs/case_GBreduced29.graphml,29,50,0,2,119,53,1,10.0,10,0.0,Optimal,1,1723,2,19,0
243,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,14,13972,13280,1,1315.0,1315,0.0,Optimal,1,732594,14,150244,61
244,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,12,3771,2382,1,411.0,411,0.0,Optimal,437,991891,15,9261,19
245,efpss-inp,../inputs/case300.graphml,300,409,66,10,517,439,1,72.0,72,0.0,Optimal,1,12079,9,988,59
246,efpss-outp,../inputs/case145.graphml,145,422,71,0,1295,361,4,91.0,91,0.0,Optimal,3077,255412,49,9175,178
247,efpss-inp-outp,../inputs/case6ww.graphml,6,11,1,5,9,10,2,1.0,1,0.0,Optimal,0,746,1,2,0
248,efpss-inp,../inputs/case3375wp.graphml,3374,4068,889,11,6025,5171,1,816.0,816,0.0,Optimal,2274,2569618,45,71674,1232
249,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,12,6169,5857,2,598.0,598,0.0,Optimal,1,200861,12,26570,27
250,efpss-inp,../inputs/case57.graphml,57,78,15,6,97,89,1,12.0,12,0.0,Optimal,1,3895,8,285,16
251,efpss,../inputs/case_Western.graphml,10024,12241,4106,1,44801,16647,0,3588.0,3589,0.00027862905959598545,Timeout,149136,900932534,116,1900459,21820
252,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,7,4770,4118,0,683.0,683,0.0,Optimal,6707,3398234,38,45699,912
253,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,6,7319,5998,2,593.0,593,0.0,Optimal,1,552834,16,31939,60
254,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,23,18108,17012,1,2010.0,2010,0.0,Optimal,672,4994969,22,167955,156
255,efpss,../inputs/case57.graphml,57,78,15,2,188,81,2,14.0,14,0.0,Optimal,1,18822,15,519,32
256,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,5,7363,4721,2,629.0,629,0.0,Optimal,1737,3305461,68,92252,1269
257,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,13,3719,3052,1,411.0,411,0.0,Optimal,2754,5881401,48,31282,867
258,efpss-inp,../inputs/case_GBreduced29.graphml,29,50,0,4,60,35,0,7.0,7,0.0,Optimal,1,2783,2,18,0
259,efpss-outp,../inputs/case145.graphml,145,422,71,10,805,240,4,18.0,18,0.0,Optimal,306,87972,14,1286,32
260,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,2,23615,13072,1,1901.0,1902,0.0005257623554153522,Timeout,177209,900442141,124,905343,6128
261,efpss-inp-outp,../inputs/case2383wp.graphml,2383,2886,552,9,4089,4139,0,594.0,594,0.0,Optimal,1,121609,9,7721,29
262,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,0,869,488,3,96.0,96,0.0,Optimal,1,20308,9,1278,30
263,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,14,18835,17051,1,2010.0,2010,0.0,Optimal,582,3865075,19,123685,139
264,efpss,../inputs/case14.graphml,14,20,2,0,59,28,0,12.0,12,0.0,Optimal,1,2081,6,115,10
265,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,6,16553,9168,1,1338.0,1338,0.0,Optimal,1781,6278984,17,227314,116
266,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,15,6127,4871,4,598.0,598,0.0,Optimal,63,396501,19,35529,1083
267,efpss-inp-outp,../inputs/case2383wp.graphml,2383,2886,552,1,9357,6018,1,1065.0,1065,0.0,Optimal,1,535835,18,21047,63
268,efpss-inp-outp,../inputs/case2746wp.graphml,2746,3274,704,1,10813,7122,2,1194.0,1194,0.0,Optimal,2261,2422012,16,29722,76
269,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,8,15039,11008,1,1317.0,1317,0.0,Optimal,1717,6102594,71,372935,3011
270,efpss,../inputs/case3012wp.graphml,3012,3566,726,0,12224,6024,1,2293.0,2293,0.0,Optimal,3084,1605681,34,63143,4554
271,efpss-outp,../inputs/case39.graphml,39,46,10,4,76,50,3,9.0,9,0.0,Optimal,1,3269,5,75,1
272,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,25,17788,14097,0,2010.0,2010,0.0,Optimal,1666,9268727,43,712130,2056
273,efpss,../inputs/case6495rte.graphml,6495,8084,2344,15,13901,6495,4,1314.0,1314,0.0,Optimal,2725,4833698,17,133104,9503
274,efpss,../inputs/case3375wp.graphml,3374,4068,889,7,6286,3404,1,816.0,816,0.0,Optimal,1704,2446332,61,90154,2507
275,efpss,../inputs/case2848rte.graphml,2848,3442,1023,2,10255,3782,3,862.0,862,0.0,Optimal,4127,9356791,74,169054,3592
276,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,11,3819,3060,1,412.0,412,0.0,Optimal,2079,8200226,89,53303,1128
277,efpss-outp,../inputs/case300.graphml,300,409,66,5,613,381,0,75.0,75,0.0,Optimal,1,14973,9,783,4
278,efpss,../inputs/case_Texas.graphml,2000,2667,376,16,3689,2000,2,411.0,411,0.0,Optimal,2190,7169688,32,32077,2971
279,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,4,73,57,2,6.0,6,0.0,Optimal,1,1379,4,42,0
280,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,16,3689,3426,1,411.0,411,0.0,Optimal,9119,7118927,18,10528,13
281,efpss-outp,../inputs/case3120sp.graphml,3120,3684,798,4,6575,4125,4,774.0,774,0.0,Optimal,1748,3923330,33,46271,97
282,efpss,../inputs/case_Western.graphml,10024,12241,4106,5,26049,10353,1,1870.0,1873,0.001601708489054992,Timeout,108292,900256524,116,2131900,19834
283,efpss-inp-outp,../inputs/case3120sp.graphml,3120,3684,798,1,12185,8076,1,1353.0,1353,0.0,Optimal,2139,3293600,19,33476,110
284,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,4,8298,4174,2,655.0,655,0.0,Optimal,1981,3128241,23,40868,52
285,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,8,4698,4764,0,683.0,683,0.0,Optimal,1,180094,11,10911,33
286,efpss-outp,../inputs/case300.graphml,300,409,66,1,1255,597,4,141.0,141,0.0,Optimal,1,21442,12,1384,8
287,efpss-outp,../inputs/case1951rte.graphml,1951,2375,651,12,4170,2607,1,393.0,393,0.0,Optimal,1,83788,8,9172,20
288,efpss-inp,../inputs/case300.graphml,300,409,66,11,506,438,0,72.0,72,0.0,Optimal,1,12806,7,673,39
289,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,11,5606,4476,3,612.0,612,0.0,Optimal,515,645362,25,30118,749
290,efpss-inp,../inputs/case89pegase.graphml,89,206,43,2,557,211,2,21.0,21,0.0,Optimal,3280,215225,29,2311,118
291,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,5,4724,3682,4,596.0,596,0.0,Optimal,2003,1705691,41,40441,893
292,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,5,5665,3824,1,758.0,758,0.0,Optimal,1,640620,16,16824,56
293,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,2,10245,6768,2,882.0,882,0.0,Optimal,2256,6088840,28,58344,88
294,efpss-inp-outp,../inputs/case145.graphml,145,422,71,4,1118,400,2,23.0,23,0.0,Optimal,368199,52872967,27,3906,82
295,efpss,../inputs/case9241pegase.graphml,9241,14207,2902,23,18108,9282,3,2010.0,2010,0.0,Optimal,1564,6681177,35,230440,3198
296,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,9,6391,5877,2,598.0,598,0.0,Optimal,1,224129,12,22923,20
297,efpss-inp-outp,../inputs/case2869pegase.graphml,2869,3968,869,8,6069,5393,2,613.0,613,0.0,Optimal,1,391046,17,23029,60
298,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,2,692,317,4,68.0,68,0.0,Optimal,1,23215,9,702,3
299,efpss-outp,../inputs/case145.graphml,145,422,71,7,922,254,0,18.0,18,0.0,Optimal,1,120744,15,1249,46
300,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,0,137,84,1,23.0,23,0.0,Optimal,1,939,2,57,0
301,efpss-outp,../inputs/case3375wp.graphml,3374,4068,889,6,6510,4325,3,818.0,818,0.0,Optimal,207,994621,15,22682,72
302,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,10,14353,13269,4,1291.0,1291,0.0,Optimal,1,871040,16,137757,78
303,efpss-inp,../inputs/case3120sp.graphml,3120,3684,798,6,5682,4763,2,768.0,768,0.0,Optimal,2107,4002597,58,81675,1149
304,efpss-inp-outp,../inputs/case14.graphml,14,20,2,1,58,34,4,6.0,6,0.0,Optimal,1,970,3,21,0
305,efpss,../inputs/case1951rte.graphml,1951,2375,651,6,5006,2059,1,406.0,406,0.0,Optimal,2534,1695841,57,62933,2261
306,efpss-inp,../inputs/case11_iwamoto.graphml,11,11,6,4,26,22,4,2.0,2,0.0,Optimal,1,1160,5,70,6
307,efpss,../inputs/case_south_carolina500.graphml,500,584,211,11,1365,502,1,75.0,75,0.0,Optimal,41,103999,19,7938,1141
308,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,10,2567,2135,1,311.0,311,0.0,Optimal,1,119766,17,7244,330
309,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,11,6265,3863,0,598.0,598,0.0,Optimal,1,246583,13,26316,25
310,efpss,../inputs/case2848rte.graphml,2848,3442,1023,1,11883,4596,1,1297.0,1297,0.0,Optimal,3965,6580393,56,120481,4019
311,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,14,4117,3916,2,393.0,393,0.0,Optimal,15,153548,13,9056,16
312,efpss-inp,../inputs/case89pegase.graphml,89,206,43,14,239,163,1,13.0,13,0.0,Optimal,1,6998,10,505,40
313,efpss,../inputs/case2848rte.graphml,2848,3442,1023,0,12983,5696,3,1869.0,1869,0.0,Optimal,4003,6696464,57,179827,8496
314,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,15,13851,13188,1,1303.0,1303,0.0,Optimal,1,668235,13,136022,63
315,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,11,14149,10860,2,1303.0,1303,0.0,Optimal,1130,3218153,34,174290,2537
316,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,10,3863,3440,2,413.0,413,0.0,Optimal,3068,4477209,17,10563,14
317,efpss,../inputs/case300.graphml,300,409,66,9,517,301,0,72.0,72,0.0,Optimal,1,15834,10,1267,143
318,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,2,23615,15424,0,1901.0,1902,0.0005257623554153522,Timeout,169256,900346196,40,301344,273
319,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,6,434,381,1,42.0,42,0.0,Optimal,1,21888,6,406,3
320,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,1,11195,5120,4,821.0,821,0.0,Optimal,1586,4260783,28,59372,515
321,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,4,5571,2799,0,416.0,416,0.0,Optimal,2204,1898163,19,17196,68
322,efpss,../inputs/case6470rte.graphml,6470,8066,2352,0,29983,12940,4,4235.0,4235,0.0,Optimal,7481,28104201,94,1021730,18880
323,efpss,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,6497,2,1314.0,1314,0.0,Optimal,2346,4749650,18,123634,5833
324,efpss,../inputs/case6470rte.graphml,6470,8066,2352,3,20177,7560,2,1559.0,1559,0.0,Optimal,74423,355663018,73,549920,7064
325,efpss-inp-outp,../inputs/case39.graphml,39,46,10,0,163,113,0,29.0,29,0.0,Optimal,1,2532,4,190,5
326,efpss-inp,../inputs/case_GB2224.graphml,2224,2804,1367,13,6296,4247,1,322.0,322,0.0,Optimal,1624,2827918,58,113702,2192
327,efpss-outp,../inputs/case118.graphml,118,179,11,9,158,129,0,29.0,29,0.0,Optimal,1,3792,4,123,1
328,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,7,4770,4118,3,683.0,683,0.0,Optimal,2371,1760050,31,44737,890
329,efpss-inp,../inputs/case300.graphml,300,409,66,11,506,438,3,72.0,72,0.0,Optimal,1,10667,6,658,47
330,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,3,31475,19271,3,2228.0,2234,0.0026857654431512983,Timeout,92172,900618025,73,558919,432
331,efpss-inp-outp,../inputs/case89pegase.graphml,89,206,43,6,444,225,0,13.0,13,0.0,Optimal,1,26894,5,239,4
332,efpss,../inputs/case39.graphml,39,46,10,3,88,43,0,9.0,9,0.0,Optimal,1,7898,16,442,42
333,efpss-outp,../inputs/case3375wp.graphml,3374,4068,889,10,6058,4266,3,816.0,816,0.0,Optimal,1,445391,12,14137,64
334,efpss,../inputs/case6515rte.graphml,6515,8104,2344,11,14257,6540,1,1315.0,1315,0.0,Optimal,3479,6223930,19,121725,5983
335,efpss-inp-outp,../inputs/case3375wp.graphml,3374,4068,889,8,6150,6073,2,816.0,816,0.0,Optimal,89,576531,12,19879,63
336,efpss-inp,../inputs/case_illinois200.graphml,200,245,44,10,395,332,3,39.0,39,0.0,Optimal,1,12318,11,924,97
337,efpss-outp,../inputs/case2737sop.graphml,2737,3266,655,4,5735,3581,1,690.0,690,0.0,Optimal,2870,3960938,13,15730,59
338,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,41,16891,12143,0,2010.0,2010,0.0,Optimal,139,2049902,15,153923,154
339,efpss-inp,../inputs/case89pegase.graphml,89,206,43,12,307,168,2,13.0,13,0.0,Optimal,1,7737,10,569,45
340,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,29,17511,16989,2,2010.0,2010,0.0,Optimal,2106,8315420,18,153728,146
341,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,11,384,244,4,39.0,39,0.0,Optimal,1,3505,3,192,0
342,efpss-outp,../inputs/case2737sop.graphml,2737,3266,655,9,4653,3392,1,683.0,683,0.0,Optimal,1,192647,10,11256,38
343,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,3,8982,4345,3,722.0,722,0.0,Optimal,1864,3815083,24,36652,64
344,efpss,../inputs/case2736sp.graphml,2736,3265,645,9,4640,2736,2,682.0,682,0.0,Optimal,2211,1487978,25,32805,2535
345,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,6,4867,2669,3,382.0,382,0.0,Optimal,1,287782,13,12651,47
346,efpss-inp,../inputs/case96rts.graphml,73,108,9,1,316,169,4,33.0,33,0.0,Optimal,1,6596,15,457,11
347,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,15,6127,5854,4,598.0,598,0.0,Optimal,1,158235,9,17550,19
348,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,1,7916,5006,0,864.0,864,0.0,Optimal,1,512475,20,24061,105
349,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,26,17710,16996,3,2010.0,2010,0.0,Optimal,168,2297775,16,143713,146
350,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,21,18221,14115,4,2010.0,2010,0.0,Optimal,1714,8260289,52,508962,2055
351,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,5,7788,5091,0,620.0,620,0.0,Optimal,1535,3663097,73,116843,1933
352,efpss-inp-outp,../inputs/case145.graphml,145,422,71,6,1013,381,3,18.0,18,0.0,Optimal,1,116927,12,1350,39
353,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,3,5983,3505,4,465.0,465,0.0,Optimal,1663,4791608,61,67539,1557
354,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,4,18773,13962,4,1408.0,1408,0.0,Optimal,1683,18634923,41,369836,209
355,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,15,13901,13231,4,1291.0,1291,0.0,Optimal,1,745641,13,234785,88
356,efpss,../inputs/case_south_carolina500.graphml,500,584,211,1,2244,739,0,181.0,181,0.0,Optimal,2006,757260,57,23328,1833
357,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,11,4218,3273,3,393.0,393,0.0,Optimal,98,322344,20,22739,797
358,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,7,487,458,1,39.0,39,0.0,Optimal,1,7992,4,278,0
359,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,6,4924,4795,2,683.0,683,0.0,Optimal,1,396232,10,8834,36
360,efpss-inp-outp,../inputs/case30.graphml,30,41,7,7,51,50,2,6.0,6,0.0,Optimal,1,1178,3,39,0
361,efpss-inp,../inputs/case_ieee30.graphml,30,41,7,6,62,48,1,6.0,6,0.0,Optimal,1,1354,4,108,10
362,efpss-inp-outp,../inputs/case_south_carolina500.graphml,500,584,211,7,1425,1216,0,78.0,78,0.0,Optimal,1,28334,4,934,1
363,efpss-inp,../inputs/case3012wp.graphml,3012,3566,726,8,5138,4498,2,755.0,755,0.0,Optimal,2421,2032886,38,41943,981
364,efpss-inp,../inputs/case2736sp.graphml,2736,3265,645,6,4911,4133,1,682.0,682,0.0,Optimal,2274,1916197,49,45354,960
365,efpss-outp,../inputs/case_south_carolina500.graphml,500,584,211,7,1425,720,2,78.0,78,0.0,Optimal,1,27488,6,1378,2
366,efpss,../inputs/case2736sp.graphml,2736,3265,645,6,4911,2772,0,682.0,682,0.0,Optimal,1980,1836500,48,56179,1885
367,efpss-inp,../inputs/case_south_carolina500.graphml,500,584,211,11,1365,998,1,75.0,75,0.0,Optimal,21,99579,15,5116,589
368,efpss-inp-outp,../inputs/case24_ieee_rts.graphml,24,34,4,5,37,38,0,6.0,6,0.0,Optimal,1,1953,3,24,0
369,efpss-inp,../inputs/case57.graphml,57,78,15,0,253,146,1,42.0,42,0.0,Optimal,7,10115,10,504,41
370,efpss-inp,../inputs/case24_ieee_rts.graphml,24,34,4,4,47,36,0,6.0,6,0.0,Optimal,1,3879,8,122,6
371,efpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,7,2853,1814,4,313.0,313,0.0,Optimal,1,63521,10,4682,28
372,efpss-outp,../inputs/case2746wop.graphml,2746,3300,709,1,10908,5722,3,1187.0,1187,0.0,Optimal,2264,2865557,22,46798,82
373,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,27,17683,14093,0,2010.0,2010,0.0,Optimal,1830,8407986,49,311365,2114
374,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,0,13333,7329,1,2063.0,2063,0.0,Optimal,4006,3787228,45,103928,3811
375,efpss-outp,../inputs/case2737sop.graphml,2737,3266,655,2,7860,4224,0,779.0,779,0.0,Optimal,4557,19400360,44,48677,112
376,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,8,4412,2607,4,375.0,375,0.0,Optimal,1,172969,11,9871,35
377,efpss,../inputs/case_iceland118.graphml,189,203,110,3,598,215,3,44.0,44,0.0,Optimal,3768,161470,25,3088,324
378,efpss-inp,../inputs/case3012wp.graphml,3012,3566,726,7,5210,4507,1,755.0,755,0.0,Optimal,5952,3493365,42,43412,953
379,efpss-inp-outp,../inputs/case11_iwamoto.graphml,11,11,6,3,30,29,4,2.0,2,0.0,Optimal,1,676,4,40,1
380,efpss-inp-outp,../inputs/case145.graphml,145,422,71,11,750,349,3,18.0,18,0.0,Optimal,1,120404,12,925,27
381,efpss-outp,../inputs/case6ww.graphml,6,11,1,3,19,9,0,2.0,2,0.0,Optimal,1,2582,1,6,0
382,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,1,27935,13224,2,2916.0,2916,0.0,Optimal,1691,7625777,19,137053,293
383,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,9,6480,3609,1,322.0,322,0.0,Optimal,1716,2138838,25,36410,192
384,efpss,../inputs/case2869pegase.graphml,2869,3968,869,6,6691,3018,0,620.0,620,0.0,Optimal,1879,2303733,44,59498,1997
385,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,8,6598,3898,0,600.0,600,0.0,Optimal,1,249160,12,27794,26
386,efpss,../inputs/case9.graphml,9,9,4,2,28,12,0,2.0,2,0.0,Optimal,1,3336,9,196,12
387,efpss,../inputs/case89pegase.graphml,89,206,43,1,607,164,3,34.0,34,0.0,Optimal,2292,123402,28,2228,148
